LECROYWS44MXs-B,57124,Waveform
Segments,1,SegmentSize,10001
Segment,TrigTime,TimeSinceSegment1
#1,14-Dec-2021 16:17:22,0                 
Time,Ampl
0.00015682,-0.0818549
0.00015684,-0.0669722
0.00015686,-0.0744135
0.00015688,-0.0626314
0.0001569,-0.076894
0.00015692,-0.0837152
0.00015694,-0.0787543
0.00015696,-0.0744135
0.00015698,-0.0725532
0.000157,-0.0744135
0.00015702,-0.0756537
0.00015704,-0.0744135
0.00015706,-0.0750336
0.00015708,-0.0793744
0.0001571,-0.0737934
0.00015712,-0.0694526
0.00015714,-0.0657319
0.00015716,-0.0595308
0.00015718,-0.0818549
0.0001572,-0.0849554
0.00015722,-0.0694526
0.00015724,-0.0682124
0.00015726,-0.0775141
0.00015728,-0.0694526
0.0001573,-0.0688325
0.00015732,-0.0750336
0.00015734,-0.0787543
0.00015736,-0.0812347
0.00015738,-0.0669722
0.0001574,-0.0657319
0.00015742,-0.0632515
0.00015744,-0.0750336
0.00015746,-0.0762738
0.00015748,-0.0744135
0.0001575,-0.0713129
0.00015752,-0.0657319
0.00015754,-0.0799945
0.00015756,-0.0787543
0.00015758,-0.0874359
0.0001576,-0.0818549
0.00015762,-0.0744135
0.00015764,-0.0651118
0.00015766,-0.0750336
0.00015768,-0.0806146
0.0001577,-0.0725532
0.00015772,-0.0731733
0.00015774,-0.0651118
0.00015776,-0.0595308
0.00015778,-0.0737934
0.0001578,-0.066352
0.00015782,-0.0713129
0.00015784,-0.0793744
0.00015786,-0.0806146
0.00015788,-0.0737934
0.0001579,-0.0682124
0.00015792,-0.0725532
0.00015794,-0.0750336
0.00015796,-0.0868158
0.00015798,-0.0806146
0.000158,-0.0694526
0.00015802,-0.0806146
0.00015804,-0.0694526
0.00015806,-0.0638716
0.00015808,-0.0725532
0.0001581,-0.0899163
0.00015812,-0.0756537
0.00015814,-0.0719331
0.00015816,-0.0669722
0.00015818,-0.0700727
0.0001582,-0.0731733
0.00015822,-0.0756537
0.00015824,-0.076894
0.00015826,-0.0737934
0.00015828,-0.0781342
0.0001583,-0.0737934
0.00015832,-0.0706928
0.00015834,-0.0737934
0.00015836,-0.0737934
0.00015838,-0.0812347
0.0001584,-0.0812347
0.00015842,-0.0595308
0.00015844,-0.0675923
0.00015846,-0.0651118
0.00015848,-0.0781342
0.0001585,-0.0756537
0.00015852,-0.0719331
0.00015854,-0.066352
0.00015856,-0.0651118
0.00015858,-0.0781342
0.0001586,-0.066352
0.00015862,-0.0818549
0.00015864,-0.076894
0.00015866,-0.0781342
0.00015868,-0.0651118
0.0001587,-0.0762738
0.00015872,-0.0713129
0.00015874,-0.0861956
0.00015876,-0.0750336
0.00015878,-0.0818549
0.0001588,-0.0694526
0.00015882,-0.0744135
0.00015884,-0.0706928
0.00015886,-0.082475
0.00015888,-0.076894
0.0001589,-0.082475
0.00015892,-0.0750336
0.00015894,-0.0713129
0.00015896,-0.0620113
0.00015898,-0.0744135
0.000159,-0.0843353
0.00015902,-0.0787543
0.00015904,-0.0775141
